CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
11002,11002H83-,3620,1981-03-01,9999-12-31 00:00:00,21.6723386922,SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),Antwerpen,Anvers,SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),H83-
11002,11002H84-,587,1981-03-01,9999-12-31 00:00:00,6.36947211256,DAM (DAM - SCHIJNPOORT),DAM (DAM - SCHIJNPOORT),Antwerpen,Anvers,DAM (DAM - SCHIJNPOORT),DAM (DAM - SCHIJNPOORT),H84-
11002,11002H8MJ,5,2001-10-01,9999-12-31 00:00:00,42.0854754381,DAM- LOBROEKDOK (SCHIJNPOORT),DAM- LOBROEKDOK (SCHIJNPOORT),Antwerpen,Anvers,DAM- LOBROEKDOK (SCHIJNPOORT),DAM- LOBROEKDOK (SCHIJNPOORT),H8MJ
11002,11002J072,953,1981-03-01,9999-12-31 00:00:00,38.3706866861,OUDE HAVEN,OUDE HAVEN,Antwerpen,Anvers,OUDE HAVEN,OUDE HAVEN,J072
11002,11002J80-,3509,1981-03-01,9999-12-31 00:00:00,52.6543463305,LUCHTBAL-ZUID,LUCHTBAL-ZUID,Antwerpen,Anvers,LUCHTBAL-ZUID,LUCHTBAL-ZUID,J80-
11002,11002J820,1376,1981-03-01,9999-12-31 00:00:00,46.3742026098,IJZERLAAN (DAM - SCHIJNPOORT),IJZERLAAN (DAM - SCHIJNPOORT),Antwerpen,Anvers,IJZERLAAN (DAM - SCHIJNPOORT),IJZERLAAN (DAM - SCHIJNPOORT),J820
11002,11002J83-,1287,1981-03-01,9999-12-31 00:00:00,9.72044279889,DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),Antwerpen,Anvers,DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),J83-
11002,11002J84-,446,1981-03-01,9999-12-31 00:00:00,24.1164482365,WILLEMDOK (SPAANSE WALLEN),WILLEMDOK (SPAANSE WALLEN),Antwerpen,Anvers,WILLEMDOK (SPAANSE WALLEN),WILLEMDOK (SPAANSE WALLEN),J84-
11002,11002J85-,3246,1981-03-01,9999-12-31 00:00:00,31.3003375775,'T EILANDJE,'T EILANDJE,Antwerpen,Anvers,'T EILANDJE,'T EILANDJE,J85-
11002,11002J873,78,1981-03-01,9999-12-31 00:00:00,105.782017449,HOUTDOK,HOUTDOK,Antwerpen,Anvers,HOUTDOK,HOUTDOK,J873
11002,11002J8AN,2899,2019-01-01,9999-12-31 00:00:00,56.0630623701,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,Antwerpen,Anvers,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,J8AN
11002,11002K171,48,1981-03-01,9999-12-31 00:00:00,604.007503995,ALBERTDOK,ALBERTDOK,Antwerpen,Anvers,ALBERTDOK,ALBERTDOK,K171
11002,11002K172,0,1981-03-01,9999-12-31 00:00:00,896.953951634,MARSHALL-EN INDUSTRIEDOK ESSO,MARSHALL-EN INDUSTRIEDOK ESSO,Antwerpen,Anvers,MARSHALL-EN INDUSTRIEDOK ESSO,MARSHALL-EN INDUSTRIEDOK ESSO,K172
11002,11002K173,2,1981-03-01,9999-12-31 00:00:00,909.916185771,LEOPOLDDOK FORD-FABRIEKEN,LEOPOLDDOK FORD-FABRIEKEN,Antwerpen,Anvers,LEOPOLDDOK FORD-FABRIEKEN,LEOPOLDDOK FORD-FABRIEKEN,K173
11002,11002K175,0,1981-03-01,9999-12-31 00:00:00,835.715234644,CHURCHILLDOK-G. M. CONTIN.,CHURCHILLDOK-G. M. CONTIN.,Antwerpen,Anvers,CHURCHILLDOK-G. M. CONTIN.,CHURCHILLDOK-G. M. CONTIN.,K175
11002,11002K1NP,0,2019-01-01,9999-12-31 00:00:00,244.623775157,AN-LUITHAGEN-TRANSCONTINENTAALWEG,AN-LUITHAGEN-TRANSCONTINENTAALWEG,Antwerpen,Anvers,AN-LUITHAGEN-TRANSCONTINENTAALWEG,AN-LUITHAGEN-TRANSCONTINENTAALWEG,K1NP
11002,11002K1WN,1,2019-01-01,9999-12-31 00:00:00,789.115658211,AN-HAVEN/VORMINGSSTATION,AN-HAVEN/VORMINGSSTATION,Antwerpen,Anvers,AN-HAVEN/VORMINGSSTATION,AN-HAVEN/VORMINGSSTATION,K1WN
11002,11002K214,39,1981-03-01,9999-12-31 00:00:00,13.028367359,LILLO - FORT,LILLO - FORT,Antwerpen,Anvers,LILLO - FORT,LILLO - FORT,K214
11002,11002K271,0,1981-03-01,9999-12-31 00:00:00,1225.94400412,DISTRICT LILLO TUNNEL-NOORD,DISTRICT LILLO TUNNEL-NOORD,Antwerpen,Anvers,DISTRICT LILLO TUNNEL-NOORD,DISTRICT LILLO TUNNEL-NOORD,K271
11002,11002K272,0,1981-03-01,9999-12-31 00:00:00,157.539723234,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,Antwerpen,Anvers,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,K272
11002,11002K2MN,0,2001-10-01,9999-12-31 00:00:00,72.711557418,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,Antwerpen,Anvers,DISTRICT LILLO TUNNEL-ZUID,DISTRICT LILLO TUNNEL-ZUID,K2MN
11002,11002L000,2102,1981-03-01,9999-12-31 00:00:00,134.217528779,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),Antwerpen,Anvers,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),L000
11002,11002L011,1368,1981-03-01,9999-12-31 00:00:00,69.0092943425,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),Antwerpen,Anvers,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),L011
11002,11002L022,164,1981-03-01,9999-12-31 00:00:00,54.9963770552,GROTE RUIGEHEIDE(ZANDVL.-5DIS),GROTE RUIGEHEIDE(ZANDVL.-5DIS),Antwerpen,Anvers,GROTE RUIGEHEIDE(ZANDVL.-5DIS),GROTE RUIGEHEIDE(ZANDVL.-5DIS),L022
11002,11002L070,0,1981-03-01,9999-12-31 00:00:00,960.439577021,HAVENGEBIED (ZANDVLIET-5 DIS),HAVENGEBIED (ZANDVLIET-5 DIS),Antwerpen,Anvers,HAVENGEBIED (ZANDVLIET-5 DIS),HAVENGEBIED (ZANDVLIET-5 DIS),L070
11002,11002L090,205,1981-03-01,9999-12-31 00:00:00,510.937375777,NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),Antwerpen,Anvers,NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT),L090
11002,11002L100,2923,1981-03-01,9999-12-31 00:00:00,208.206178318,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),Antwerpen,Anvers,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),L100
11002,11002L111,1039,1981-03-01,9999-12-31 00:00:00,106.477935749,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),Antwerpen,Anvers,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),L111
11002,11002L122,2086,1981-03-01,9999-12-31 00:00:00,147.200614905,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),Antwerpen,Anvers,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),L122
11002,11002L17-,0,1981-03-01,9999-12-31 00:00:00,398.548165539,HAVENGEBIED(BERENDRECHT - 4 D),HAVENGEBIED(BERENDRECHT - 4 D),Antwerpen,Anvers,HAVENGEBIED(BERENDRECHT - 4 D),HAVENGEBIED(BERENDRECHT - 4 D),L17-
11002,11002L18-,72,1981-03-01,9999-12-31 00:00:00,164.307454609,KRAAIENBERG(BERENDRECHT - 4 D),KRAAIENBERG(BERENDRECHT - 4 D),Antwerpen,Anvers,KRAAIENBERG(BERENDRECHT - 4 D),KRAAIENBERG(BERENDRECHT - 4 D),L18-
11002,11002M0MA,0,2001-10-01,9999-12-31 00:00:00,22.9454775654,SCHELDE - CONTAINERTERMINAL,SCHELDE - CONTAINERTERMINAL,Antwerpen,Anvers,SCHELDE - CONTAINERTERMINAL,SCHELDE - CONTAINERTERMINAL,M0MA
11002,11002M0QA,0,2021-01-01,9999-12-31 00:00:00,705.073678479,SCHELDE-ZUID,SCHELDE-ZUID,Antwerpen,Anvers,,,M0QA
11002,11002M0RA,0,2021-01-01,9999-12-31 00:00:00,913.510151101,SCHELDE-NOORD,SCHELDE-NOORD,Antwerpen,Anvers,,,M0RA
11002,11002P00-,1539,1983-01-01,9999-12-31 00:00:00,25.5405288168,EKEREN-CENTRUM,EKEREN-CENTRUM,Antwerpen,Anvers,EKEREN-CENTRUM,EKEREN-CENTRUM,P00-
11002,11002P01-,2318,1983-01-01,9999-12-31 00:00:00,31.1511738989,EKEREN-DORP,EKEREN-DORP,Antwerpen,Anvers,EKEREN-DORP,EKEREN-DORP,P01-
11002,11002P02-,1511,1983-01-01,9999-12-31 00:00:00,30.4139121765,SCHOONBROEK,SCHOONBROEK,Antwerpen,Anvers,SCHOONBROEK,SCHOONBROEK,P02-
11002,11002P03-,2814,1983-01-01,9999-12-31 00:00:00,48.7459917736,DE GEESTEN,DE GEESTEN,Antwerpen,Anvers,DE GEESTEN,DE GEESTEN,P03-
11002,11002P04-,2447,1983-01-01,9999-12-31 00:00:00,48.5488757128,HET ZAND,HET ZAND,Antwerpen,Anvers,HET ZAND,HET ZAND,P04-
11002,11002P05-,772,1983-01-01,9999-12-31 00:00:00,22.510496724,LEERHOEKSLAAN,LEERHOEKSLAAN,Antwerpen,Anvers,LEERHOEKSLAAN,LEERHOEKSLAAN,P05-
11002,11002P09-,0,1983-01-01,9999-12-31 00:00:00,13.8357257943,VELTWIJCK,VELTWIJCK,Antwerpen,Anvers,VELTWIJCK,VELTWIJCK,P09-
11002,11002P100,2339,1983-01-01,9999-12-31 00:00:00,48.9469999424,MARIABURG,MARIABURG,Antwerpen,Anvers,MARIABURG,MARIABURG,P100
11002,11002P111,1563,1983-01-01,9999-12-31 00:00:00,51.9148145207,DE BIST,DE BIST,Antwerpen,Anvers,DE BIST,DE BIST,P111
11002,11002P12-,975,1983-01-01,9999-12-31 00:00:00,25.5443889996,DE NOTESCHELP,DE NOTESCHELP,Antwerpen,Anvers,DE NOTESCHELP,DE NOTESCHELP,P12-
11002,11002P192,0,1983-01-01,9999-12-31 00:00:00,17.02147231,HOGE BIST,HOGE BIST,Antwerpen,Anvers,HOGE BIST,HOGE BIST,P192
11002,11002P20-,1312,1983-01-01,9999-12-31 00:00:00,28.3745371606,HOEKAKKER,HOEKAKKER,Antwerpen,Anvers,HOEKAKKER,HOEKAKKER,P20-
11002,11002P22-,1007,1983-01-01,9999-12-31 00:00:00,42.4070139552,PRINSHOEVELAND,PRINSHOEVELAND,Antwerpen,Anvers,PRINSHOEVELAND,PRINSHOEVELAND,P22-
11002,11002P23-,2069,1983-01-01,9999-12-31 00:00:00,33.8590024074,LAGE BIST,LAGE BIST,Antwerpen,Anvers,LAGE BIST,LAGE BIST,P23-
11002,11002P242,249,1983-01-01,9999-12-31 00:00:00,18.9569514182,KLAVERVELDEN,KLAVERVELDEN,Antwerpen,Anvers,KLAVERVELDEN,KLAVERVELDEN,P242
11002,11002P2AN,0,2019-01-01,9999-12-31 00:00:00,89.9032109756,EK-LAAR,EK-LAAR,Antwerpen,Anvers,EK-LAAR,EK-LAAR,P2AN
11002,11002P2AP,1272,2019-01-01,9999-12-31 00:00:00,72.9261526049,EK-LUCASWIJK,EK-LUCASWIJK,Antwerpen,Anvers,EK-LUCASWIJK,EK-LUCASWIJK,P2AP
11002,11002P392,1,1983-01-01,9999-12-31 00:00:00,41.2726218396,VLOEIENDE,VLOEIENDE,Antwerpen,Anvers,VLOEIENDE,VLOEIENDE,P392
11002,11002P500,1264,1983-01-01,9999-12-31 00:00:00,54.0806140806,LEUGENBERG,LEUGENBERG,Antwerpen,Anvers,LEUGENBERG,LEUGENBERG,P500
11002,11002P589,146,1983-01-01,9999-12-31 00:00:00,92.2111114904,DE HOEKX,DE HOEKX,Antwerpen,Anvers,DE HOEKX,DE HOEKX,P589
11002,11002P590,120,1983-01-01,9999-12-31 00:00:00,68.338806104,KROMMESTR.- AKKER - BREDESTR.- VELDEN,KROMMESTR.- AKKER - BREDESTR.- VELDEN,Antwerpen,Anvers,KROMMESTR.- AKKER - BREDESTR.- VELDEN,KROMMESTR.- AKKER - BREDESTR.- VELDEN,P590
11002,11002P6AK,182,2019-01-01,9999-12-31 00:00:00,8.04819491203,EK-LEUGENBERG-ZUID,EK-LEUGENBERG-ZUID,Antwerpen,Anvers,EK-LEUGENBERG-ZUID,EK-LEUGENBERG-ZUID,P6AK
11002,11002P6BK,828,2019-01-01,9999-12-31 00:00:00,20.029485473,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,Antwerpen,Anvers,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,P6BK
11002,11002P6CK,814,2019-01-01,9999-12-31 00:00:00,11.5779821855,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,Antwerpen,Anvers,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,P6CK
11002,11002P6DK,1471,2019-01-01,9999-12-31 00:00:00,22.2515647782,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,Antwerpen,Anvers,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,P6DK
11002,11002P6EK,1796,2019-01-01,9999-12-31 00:00:00,52.3763060193,EK-DONKSE BEEK,EK-DONKSE BEEK,Antwerpen,Anvers,EK-DONKSE BEEK,EK-DONKSE BEEK,P6EK
11002,11002P6FK,0,2019-01-01,9999-12-31 00:00:00,107.36126617,EK-EKERSE POLDER,EK-EKERSE POLDER,Antwerpen,Anvers,EK-EKERSE POLDER,EK-EKERSE POLDER,P6FK
11002,11002P6PK,0,2019-01-01,9999-12-31 00:00:00,219.693389802,EK-EKERSE PUTTEN,EK-EKERSE PUTTEN,Antwerpen,Anvers,,,P6PK
11002,11002Q001,4105,1983-01-01,9999-12-31 00:00:00,28.0196935773,OUD MERKSEM,OUD MERKSEM,Antwerpen,Anvers,OUD MERKSEM,OUD MERKSEM,Q001
11002,11002Q012,3801,1983-01-01,9999-12-31 00:00:00,32.0480900763,MERKSEM-CENTRUM,MERKSEM-CENTRUM,Antwerpen,Anvers,MERKSEM-CENTRUM,MERKSEM-CENTRUM,Q012
11002,11002Q021,934,1983-01-01,9999-12-31 00:00:00,12.1355153824,LAATLOS,LAATLOS,Antwerpen,Anvers,LAATLOS,LAATLOS,Q021
11002,11002Q03-,3499,1983-01-01,9999-12-31 00:00:00,43.0293123412,GAGELVELDEN,GAGELVELDEN,Antwerpen,Anvers,GAGELVELDEN,GAGELVELDEN,Q03-
11002,11002Q04-,2699,1983-01-01,9999-12-31 00:00:00,24.3225886157,KLUIZEVELDEN,KLUIZEVELDEN,Antwerpen,Anvers,KLUIZEVELDEN,KLUIZEVELDEN,Q04-
11002,11002Q052,954,1983-01-01,9999-12-31 00:00:00,7.4555473396,EIGEN HEERD,EIGEN HEERD,Antwerpen,Anvers,EIGEN HEERD,EIGEN HEERD,Q052
11002,11002Q072,126,1983-01-01,9999-12-31 00:00:00,30.3959018478,DUIVELSHOEK,DUIVELSHOEK,Antwerpen,Anvers,DUIVELSHOEK,DUIVELSHOEK,Q072
11002,11002Q091,33,1983-01-01,9999-12-31 00:00:00,16.6795399047,PARK,PARK,Antwerpen,Anvers,PARK,PARK,Q091
11002,11002Q10-,3308,1983-01-01,9999-12-31 00:00:00,33.2904319312,OUDE BAREEL,OUDE BAREEL,Antwerpen,Anvers,OUDE BAREEL,OUDE BAREEL,Q10-
11002,11002Q11-,1484,1983-01-01,9999-12-31 00:00:00,31.9763276302,MERKSEMHEIDE,MERKSEMHEIDE,Antwerpen,Anvers,MERKSEMHEIDE,MERKSEMHEIDE,Q11-
11002,11002Q12-,4515,1983-01-01,9999-12-31 00:00:00,43.2309146108,KROONWIJK,KROONWIJK,Antwerpen,Anvers,KROONWIJK,KROONWIJK,Q12-
11002,11002Q13-,3089,1983-01-01,9999-12-31 00:00:00,33.9079313376,MELGESDREEF,MELGESDREEF,Antwerpen,Anvers,MELGESDREEF,MELGESDREEF,Q13-
11002,11002Q14-,3117,1983-01-01,9999-12-31 00:00:00,45.3540690735,TUINWIJK,TUINWIJK,Antwerpen,Anvers,TUINWIJK,TUINWIJK,Q14-
11002,11002Q17-,109,1983-01-01,9999-12-31 00:00:00,60.6273539924,MERKSEM-DOKKEN,MERKSEM-DOKKEN,Antwerpen,Anvers,MERKSEM-DOKKEN,MERKSEM-DOKKEN,Q17-
11002,11002Q201,6521,1983-01-01,9999-12-31 00:00:00,53.5550815608,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,Antwerpen,Anvers,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,Q201
11002,11002Q212,2953,1983-01-01,9999-12-31 00:00:00,23.8982632247,LAARSE BAAN-WEST,LAARSE BAAN-WEST,Antwerpen,Anvers,LAARSE BAAN-WEST,LAARSE BAAN-WEST,Q212
11002,11002Q222,506,1983-01-01,9999-12-31 00:00:00,6.9381755955,RIETSCHOORVELDEN,RIETSCHOORVELDEN,Antwerpen,Anvers,RIETSCHOORVELDEN,RIETSCHOORVELDEN,Q222
11002,11002Q233,1499,1983-01-01,9999-12-31 00:00:00,15.5393360631,LAARSE BAAN-OOST,LAARSE BAAN-OOST,Antwerpen,Anvers,LAARSE BAAN-OOST,LAARSE BAAN-OOST,Q233
11002,11002Q241,25,1983-01-01,9999-12-31 00:00:00,4.13150528704,KRUISBAANVELDEN,KRUISBAANVELDEN,Antwerpen,Anvers,KRUISBAANVELDEN,KRUISBAANVELDEN,Q241
11002,11002Q242,877,1983-01-01,9999-12-31 00:00:00,16.4256926461,KRUISBAANVELDEN,KRUISBAANVELDEN,Antwerpen,Anvers,KRUISBAANVELDEN,KRUISBAANVELDEN,Q242
11002,11002Q2AA,1455,2001-10-01,9999-12-31 00:00:00,28.1537526178,'T LAAR,'T LAAR,Antwerpen,Anvers,'T LAAR,'T LAAR,Q2AA
11002,11002Q2PP,9,2019-01-01,9999-12-31 00:00:00,113.435358075,ME-MERKSEMSE POLDER,ME-MERKSEMSE POLDER,Antwerpen,Anvers,ME-MERKSEMSE POLDER,ME-MERKSEMSE POLDER,Q2PP
11002,11002Q30-,246,1983-01-01,9999-12-31 00:00:00,28.3391879232,KLEINE BAREEL,KLEINE BAREEL,Antwerpen,Anvers,KLEINE BAREEL,KLEINE BAREEL,Q30-
11002,11002Q39-,0,1983-01-01,9999-12-31 00:00:00,89.4088472126,'T FORT,'T FORT,Antwerpen,Anvers,'T FORT,'T FORT,Q39-
11002,11002Q49-,2,1983-01-01,9999-12-31 00:00:00,19.5855163459,SPORTPALEIS,SPORTPALEIS,Antwerpen,Anvers,SPORTPALEIS,SPORTPALEIS,Q49-
11002,11002R00-,850,1983-01-01,9999-12-31 00:00:00,11.7149602126,DEURNE - GEMEENTEHUIS,DEURNE - GEMEENTEHUIS,Antwerpen,Anvers,DEURNE - GEMEENTEHUIS,DEURNE - GEMEENTEHUIS,R00-
11002,11002R01-,2803,1983-01-01,9999-12-31 00:00:00,17.9559837692,PLANKENBERG,PLANKENBERG,Antwerpen,Anvers,PLANKENBERG,PLANKENBERG,R01-
11002,11002R02-,1321,1983-01-01,9999-12-31 00:00:00,24.6241955415,DEURNE-HET DORP,DEURNE-HET DORP,Antwerpen,Anvers,DEURNE-HET DORP,DEURNE-HET DORP,R02-
11002,11002R03-,4215,1983-01-01,9999-12-31 00:00:00,28.0026908575,GALLIFORT,GALLIFORT,Antwerpen,Anvers,GALLIFORT,GALLIFORT,R03-
11002,11002R04-,1773,1983-01-01,9999-12-31 00:00:00,13.279537074,KREGLINGER,KREGLINGER,Antwerpen,Anvers,KREGLINGER,KREGLINGER,R04-
11002,11002R05-,2693,1983-01-01,9999-12-31 00:00:00,22.663926071,TER RIVIEREN,TER RIVIEREN,Antwerpen,Anvers,TER RIVIEREN,TER RIVIEREN,R05-
11002,11002R099,28,1983-01-01,9999-12-31 00:00:00,125.648852215,RIVIERENHOF-NOORD,RIVIERENHOF-NOORD,Antwerpen,Anvers,RIVIERENHOF-NOORD,RIVIERENHOF-NOORD,R099
11002,11002R101,6218,1983-01-01,9999-12-31 00:00:00,39.0312397671,KRONENBURG,KRONENBURG,Antwerpen,Anvers,KRONENBURG,KRONENBURG,R101
11002,11002R110,5334,1983-01-01,9999-12-31 00:00:00,46.7979030293,BISSCHOPPENHOF,BISSCHOPPENHOF,Antwerpen,Anvers,BISSCHOPPENHOF,BISSCHOPPENHOF,R110
11002,11002R12-,4031,1983-01-01,9999-12-31 00:00:00,24.903856162,CONFORTA,CONFORTA,Antwerpen,Anvers,CONFORTA,CONFORTA,R12-
11002,11002R13-,6356,1983-01-01,9999-12-31 00:00:00,53.5547000058,TEN EEKHOVE,TEN EEKHOVE,Antwerpen,Anvers,TEN EEKHOVE,TEN EEKHOVE,R13-
11002,11002R172,51,1983-01-01,9999-12-31 00:00:00,17.5400141834,KANAAL,KANAAL,Antwerpen,Anvers,KANAAL,KANAAL,R172
11002,11002R180,1253,1983-01-01,9999-12-31 00:00:00,64.170136746,BREM,BREM,Antwerpen,Anvers,BREM,BREM,R180
11002,11002R19-,1019,1983-01-01,9999-12-31 00:00:00,70.2534245556,KRUININGE,KRUININGE,Antwerpen,Anvers,KRUININGE,KRUININGE,R19-
11002,11002R20-,4376,1983-01-01,9999-12-31 00:00:00,34.443912091,VENNEBORG,VENNEBORG,Antwerpen,Anvers,VENNEBORG,VENNEBORG,R20-
11002,11002R21-,3449,1983-01-01,9999-12-31 00:00:00,30.3605754991,MORTELHOEK,MORTELHOEK,Antwerpen,Anvers,MORTELHOEK,MORTELHOEK,R21-
11002,11002R22-,1595,1983-01-01,9999-12-31 00:00:00,12.9617129301,ERTBRUGGE,ERTBRUGGE,Antwerpen,Anvers,ERTBRUGGE,ERTBRUGGE,R22-
11002,11002R23-,3470,1983-01-01,9999-12-31 00:00:00,48.7286254791,ZWARTE AREND,ZWARTE AREND,Antwerpen,Anvers,ZWARTE AREND,ZWARTE AREND,R23-
11002,11002R24-,3027,1983-01-01,9999-12-31 00:00:00,24.9066716749,SCHOTENSTEENWEG,SCHOTENSTEENWEG,Antwerpen,Anvers,SCHOTENSTEENWEG,SCHOTENSTEENWEG,R24-
11002,11002R28-,105,1983-01-01,9999-12-31 00:00:00,61.5010099574,RUGGEVELD,RUGGEVELD,Antwerpen,Anvers,RUGGEVELD,RUGGEVELD,R28-
11002,11002R29-,0,1983-01-01,9999-12-31 00:00:00,35.1670644374,ERTBRUGGE VELD,ERTBRUGGE VELD,Antwerpen,Anvers,ERTBRUGGE VELD,ERTBRUGGE VELD,R29-
11002,11002R30-,1472,1983-01-01,9999-12-31 00:00:00,14.8649915333,'T MESTPUTTEKE,'T MESTPUTTEKE,Antwerpen,Anvers,'T MESTPUTTEKE,'T MESTPUTTEKE,R30-
11002,11002R31-,4242,1983-01-01,9999-12-31 00:00:00,49.2968973431,DRIEKONINGEN,DRIEKONINGEN,Antwerpen,Anvers,DRIEKONINGEN,DRIEKONINGEN,R31-
11002,11002R32-,1765,1983-01-01,9999-12-31 00:00:00,19.1338598199,ARENA,ARENA,Antwerpen,Anvers,ARENA,ARENA,R32-
11002,11002R33-,2981,1983-01-01,9999-12-31 00:00:00,26.1858935919,KRIEKENHOF,KRIEKENHOF,Antwerpen,Anvers,KRIEKENHOF,KRIEKENHOF,R33-
11002,11002R34-,1577,1983-01-01,9999-12-31 00:00:00,9.60598283108,MUGGENBERG,MUGGENBERG,Antwerpen,Anvers,MUGGENBERG,MUGGENBERG,R34-
11002,11002R35-,2918,1983-01-01,9999-12-31 00:00:00,22.0175662909,MORKHOVEN,MORKHOVEN,Antwerpen,Anvers,MORKHOVEN,MORKHOVEN,R35-
11002,11002R39-,23,1983-01-01,9999-12-31 00:00:00,22.9212799489,BOTERLAARHOF,BOTERLAARHOF,Antwerpen,Anvers,BOTERLAARHOF,BOTERLAARHOF,R39-
11002,11002R401,3213,1983-01-01,9999-12-31 00:00:00,34.4993772941,BOEKENBERG,BOEKENBERG,Antwerpen,Anvers,BOEKENBERG,BOEKENBERG,R401
11002,11002R41-,2421,1983-01-01,9999-12-31 00:00:00,50.4203254258,DRAKENHOF,DRAKENHOF,Antwerpen,Anvers,DRAKENHOF,DRAKENHOF,R41-
11002,11002R42-,1334,1983-01-01,9999-12-31 00:00:00,15.5756296206,BOEKENBERGLEI,BOEKENBERGLEI,Antwerpen,Anvers,BOEKENBERGLEI,BOEKENBERGLEI,R42-
11002,11002R43-,3133,1983-01-01,9999-12-31 00:00:00,43.0463698284,EKSTERLAAR,EKSTERLAAR,Antwerpen,Anvers,EKSTERLAAR,EKSTERLAAR,R43-
11002,11002R44-,2918,1983-01-01,9999-12-31 00:00:00,55.8817365705,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,Antwerpen,Anvers,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,R44-
11002,11002R47-,120,1983-01-01,9999-12-31 00:00:00,120.650412676,VLIEGVELD,VLIEGVELD,Antwerpen,Anvers,VLIEGVELD,VLIEGVELD,R47-
11002,11002R482,0,1983-01-01,9999-12-31 00:00:00,10.3728119245,BOEKENBERGPARK,BOEKENBERGPARK,Antwerpen,Anvers,BOEKENBERGPARK,BOEKENBERGPARK,R482
11002,11002S00-,4544,1983-01-01,9999-12-31 00:00:00,22.3643651009,BORGERHOUT - GEMEENTEHUIS,BORGERHOUT - GEMEENTEHUIS,Antwerpen,Anvers,BORGERHOUT - GEMEENTEHUIS,BORGERHOUT - GEMEENTEHUIS,S00-
11002,11002S01-,3963,1983-01-01,9999-12-31 00:00:00,20.4806134371,FONTEINSTRAAT,FONTEINSTRAAT,Antwerpen,Anvers,FONTEINSTRAAT,FONTEINSTRAAT,S01-
11002,11002S02-,3508,1983-01-01,9999-12-31 00:00:00,21.253961995,DEN BLEEKHOF,DEN BLEEKHOF,Antwerpen,Anvers,DEN BLEEKHOF,DEN BLEEKHOF,S02-
11002,11002S03-,2558,1983-01-01,9999-12-31 00:00:00,11.7053920917,KROONSTRAAT-WEST,KROONSTRAAT-WEST,Antwerpen,Anvers,KROONSTRAAT-WEST,KROONSTRAAT-WEST,S03-
